Métrica,Valor,Valor_formatado
RMSE (Root Mean Squared Error),644335330.4911032,"644.335.330,49"
MAE (Mean Absolute Error),644072029.0257374,"644.072.029,03"
MAPE (Mean Absolute % Error),629.9940159656841,"629,99"
