Mês,Valores_Previstos
2025-09,"105.058.903,04"
2025-10,"104.891.543,29"
2025-11,"126.041.088,89"
2025-12,"128.254.243,64"
2026-01,"126.163.772,78"
2026-02,"153.126.942,12"
2026-03,"114.994.701,26"
2026-04,"117.044.355,49"
2026-05,"135.508.103,88"
2026-06,"141.234.452,16"
2026-07,"93.827.214,57"
2026-08,"124.618.167,80"
