Mês,Valores_Previstos
2025-09,"5.084.964.650,40"
2025-10,"5.021.948.356,94"
2025-11,"5.199.993.858,57"
2025-12,"5.318.935.723,08"
2026-01,"5.404.651.419,71"
2026-02,"4.851.925.884,61"
2026-03,"4.914.838.628,65"
2026-04,"5.228.256.125,14"
2026-05,"4.957.409.273,98"
2026-06,"5.060.176.303,76"
2026-07,"5.014.349.027,89"
2026-08,"5.054.205.508,11"
