Métrica,Valor,Valor_formatado
RMSE (Root Mean Squared Error),202951963.26857093,"202.951.963,27"
MAE (Mean Absolute Error),164599577.85317212,"164.599.577,85"
MAPE (Mean Absolute % Error),7.856686998497158,"7,86"
