Métrica,Valor,Valor_formatado
RMSE (Root Mean Squared Error),141680255.2451221,"141.680.255,25"
MAE (Mean Absolute Error),106925094.63250168,"106.925.094,63"
MAPE (Mean Absolute % Error),9.799549434254406,"9,80"
