Mês,Valores_Previstos
2025-09,"1.369.701.697,92"
2025-10,"1.327.090.224,25"
2025-11,"1.347.436.687,83"
2025-12,"2.066.909.633,12"
2026-01,"1.333.643.477,10"
2026-02,"1.429.541.588,52"
2026-03,"1.359.151.546,32"
2026-04,"1.411.955.779,22"
2026-05,"1.498.866.773,07"
2026-06,"1.451.184.999,10"
2026-07,"1.444.689.426,71"
2026-08,"1.445.951.109,62"
