Mês,Valores_Previstos
2025-09,"7.952.062.449,31"
2025-10,"7.926.695.529,53"
2025-11,"8.262.069.803,37"
2025-12,"9.245.396.243,10"
2026-01,"10.453.568.158,21"
2026-02,"8.617.881.133,12"
2026-03,"8.497.096.788,23"
2026-04,"8.544.630.386,71"
2026-05,"8.229.463.442,13"
2026-06,"8.571.022.693,24"
2026-07,"8.219.885.109,54"
2026-08,"8.715.732.638,27"
