Métrica,Valor,Valor_formatado
RMSE (Root Mean Squared Error),103046313.83642925,"103.046.313,84"
MAE (Mean Absolute Error),62915571.40458327,"62.915.571,40"
MAPE (Mean Absolute % Error),73.0187393137074,"73,02"
