Mês,Valores_Previstos
2025-09,"2.332.209.285,35"
2025-10,"2.327.832.503,35"
2025-11,"2.568.688.159,64"
2025-12,"2.680.429.233,19"
2026-01,"2.400.042.916,23"
2026-02,"2.577.151.504,77"
2026-03,"2.369.975.342,79"
2026-04,"2.536.754.928,62"
2026-05,"2.686.256.380,15"
2026-06,"2.541.889.684,04"
2026-07,"2.522.774.615,56"
2026-08,"2.760.306.032,39"
