Mês,Valores_Previstos
2025-09,"5.183.146.732,16"
2025-10,"5.212.859.700,21"
2025-11,"5.312.561.609,18"
2025-12,"5.325.448.416,30"
2026-01,"5.314.120.569,25"
2026-02,"5.303.977.590,65"
2026-03,"5.270.913.109,57"
2026-04,"5.296.426.550,06"
2026-05,"5.305.150.699,83"
2026-06,"5.289.684.693,91"
2026-07,"5.238.226.027,40"
2026-08,"5.316.189.219,96"
