Mês,Valores_Previstos
2025-09,"3.767.812.420,26"
2025-10,"3.725.171.335,93"
2025-11,"3.771.935.129,01"
2025-12,"3.932.500.534,33"
2026-01,"3.778.969.192,50"
2026-02,"4.124.433.876,67"
2026-03,"3.864.925.763,95"
2026-04,"4.587.856.884,92"
2026-05,"3.871.149.180,15"
2026-06,"4.123.221.246,25"
2026-07,"3.946.077.755,10"
2026-08,"4.178.751.688,24"
