Mês,Valores_Previstos
2025-09,"504.047.278,14"
2025-10,"504.317.914,57"
2025-11,"504.538.052,82"
2025-12,"504.582.653,70"
2026-01,"504.592.674,99"
2026-02,"504.539.784,89"
2026-03,"504.567.869,22"
2026-04,"504.665.483,92"
2026-05,"504.639.131,66"
2026-06,"504.673.731,89"
2026-07,"504.629.192,86"
2026-08,"504.652.720,19"
