Mês,Real,Previsto,Erro,Erro %
2024-09,"2.395.747.213,00","2.505.086.108,63","-109.338.895,63","-4,56"
2024-10,"2.416.431.508,00","2.515.173.196,79","-98.741.688,79","-4,09"
2024-11,"2.480.280.554,00","2.522.836.603,31","-42.556.049,31","-1,72"
2024-12,"2.754.027.542,00","2.525.724.779,21","228.302.762,79","8,29"
2025-01,"3.096.967.904,00","2.522.290.741,44","574.677.162,56","18,56"
2025-02,"2.630.761.297,00","2.510.530.874,92","120.230.422,08","4,57"
2025-03,"2.511.845.099,00","2.499.494.456,34","12.350.642,66","0,49"
2025-04,"2.574.072.713,00","2.513.570.554,31","60.502.158,69","2,35"
2025-05,"2.493.985.602,00","2.513.044.784,75","-19.059.182,75","-0,76"
2025-06,"2.592.981.990,00","2.512.882.923,10","80.099.066,90","3,09"
2025-07,"2.531.436.263,00","2.511.999.111,07","19.437.151,93","0,77"
2025-08,"2.673.059.180,00","2.514.772.473,77","158.286.706,23","5,92"
