Mês,Valores_Previstos
2025-09,"597.734.081,13"
2025-10,"640.701.102,34"
2025-11,"784.571.852,34"
2025-12,"846.904.730,36"
2026-01,"795.199.645,81"
2026-02,"1.013.105.026,39"
2026-03,"684.725.249,43"
2026-04,"715.048.769,94"
2026-05,"839.021.366,66"
2026-06,"828.417.495,95"
2026-07,"574.192.555,46"
2026-08,"723.275.077,58"
