Mês,Valores_Previstos
2025-09,"144.614.187,42"
2025-10,"144.954.689,31"
2025-11,"145.553.766,30"
2025-12,"145.630.415,77"
2026-01,"145.333.556,72"
2026-02,"144.729.666,78"
2026-03,"145.342.140,96"
2026-04,"145.652.842,73"
2026-05,"145.817.737,93"
2026-06,"145.777.304,78"
2026-07,"145.708.361,04"
2026-08,"145.633.035,60"
