Métrica,Valor,Valor_formatado
RMSE (Root Mean Squared Error),49769916.56662443,"49.769.916,57"
MAE (Mean Absolute Error),31147503.89898799,"31.147.503,90"
MAPE (Mean Absolute % Error),14.957184005350637,"14,96"
