Métrica,Valor,Valor_formatado
RMSE (Root Mean Squared Error),18597828.27249984,"18.597.828,27"
MAE (Mean Absolute Error),15570212.936536126,"15.570.212,94"
MAPE (Mean Absolute % Error),14.390286097570101,"14,39"
