Mês,Valores_Previstos
2025-09,"553.233.885,19"
2025-10,"568.554.564,49"
2025-11,"685.309.936,99"
2025-12,"774.450.389,30"
2026-01,"734.032.206,71"
2026-02,"934.677.795,82"
2026-03,"633.445.584,38"
2026-04,"644.934.329,56"
2026-05,"816.862.201,64"
2026-06,"809.349.195,71"
2026-07,"556.503.874,79"
2026-08,"635.547.269,06"
