Mês,Valores_Previstos
2025-09,"13.749.862.754,20"
2025-10,"13.324.606.124,27"
2025-11,"13.981.652.333,43"
2025-12,"14.176.663.802,56"
2026-01,"14.732.774.939,70"
2026-02,"15.034.669.579,69"
2026-03,"14.183.473.787,69"
2026-04,"14.260.853.409,47"
2026-05,"14.292.080.494,10"
2026-06,"14.448.971.179,82"
2026-07,"14.313.493.819,26"
2026-08,"14.307.751.039,55"
