Mês,Real,Previsto,Erro,Erro %
2024-09,"2.056.702.169,00","2.061.368.297,42","-4.666.128,42","-0,23"
2024-10,"1.911.259.862,00","2.023.796.987,76","-112.537.125,76","-5,89"
2024-11,"2.165.134.676,00","2.186.960.554,09","-21.825.878,09","-1,01"
2024-12,"3.582.862.062,00","2.175.425.092,60","1.407.436.969,40","39,28"
2025-01,"2.036.993.391,00","2.080.935.227,21","-43.941.836,21","-2,16"
2025-02,"2.206.060.483,00","2.181.618.502,97","24.441.980,03","1,11"
2025-03,"1.968.826.774,00","2.061.502.393,96","-92.675.619,96","-4,71"
2025-04,"2.242.426.598,00","2.173.469.918,59","68.956.679,41","3,08"
2025-05,"2.354.299.372,00","2.306.601.413,04","47.697.958,96","2,03"
2025-06,"2.796.129.189,00","2.120.850.475,12","675.278.713,88","24,15"
2025-07,"2.311.460.678,00","2.154.262.904,62","157.197.773,38","6,80"
2025-08,"2.359.028.005,00","2.335.640.453,70","23.387.551,30","0,99"
