Mês,Valores_Previstos
2025-09,"556.346.607,94"
2025-10,"558.892.616,83"
2025-11,"568.527.345,90"
2025-12,"578.620.708,25"
2026-01,"549.987.105,63"
2026-02,"515.807.756,29"
2026-03,"530.105.186,30"
2026-04,"569.446.047,28"
2026-05,"563.836.600,71"
2026-06,"590.272.543,43"
2026-07,"606.721.224,60"
2026-08,"603.981.411,32"
