Mês,Valores_Previstos
2025-09,"77.253.386,68"
2025-10,"71.653.530,94"
2025-11,"67.096.072,39"
2025-12,"66.667.468,69"
2026-01,"70.086.714,61"
2026-02,"74.285.592,14"
2026-03,"82.662.799,24"
2026-04,"90.008.790,10"
2026-05,"92.493.429,08"
2026-06,"91.565.030,46"
2026-07,"92.881.356,99"
2026-08,"94.713.391,62"
