Mês,Valores_Previstos
2025-09,"106.378.275,90"
2025-10,"105.997.079,73"
2025-11,"108.775.025,78"
2025-12,"150.683.431,52"
2026-01,"95.815.737,04"
2026-02,"124.078.045,27"
2026-03,"115.458.187,47"
2026-04,"120.340.625,06"
2026-05,"120.331.935,06"
2026-06,"121.561.120,73"
2026-07,"124.259.355,72"
2026-08,"120.577.309,95"
