Mês,Valores_Previstos
2025-09,"148.950.021,77"
2025-10,"145.533.959,94"
2025-11,"151.204.026,45"
2025-12,"149.937.957,76"
2026-01,"153.251.110,10"
2026-02,"138.318.869,76"
2026-03,"141.498.929,04"
2026-04,"148.586.323,31"
2026-05,"146.895.983,78"
2026-06,"149.201.711,98"
2026-07,"152.683.324,07"
2026-08,"153.252.577,14"
