Mês,Valores_Previstos
2025-09,"1.997.747.434,42"
2025-10,"2.040.811.339,13"
2025-11,"2.123.034.943,89"
2025-12,"2.267.401.546,25"
2026-01,"2.222.899.334,05"
2026-02,"2.422.193.396,10"
2026-03,"2.177.010.879,25"
2026-04,"2.200.890.750,70"
2026-05,"2.256.830.809,19"
2026-06,"2.314.092.441,77"
2026-07,"2.194.508.841,03"
2026-08,"2.225.409.399,83"
