Mês,Valores_Previstos
2025-09,"1.694.347.254,73"
2025-10,"1.714.111.302,85"
2025-11,"1.823.960.361,06"
2025-12,"1.967.490.253,96"
2026-01,"1.867.003.768,12"
2026-02,"1.958.379.092,62"
2026-03,"1.769.221.650,08"
2026-04,"1.792.771.508,13"
2026-05,"1.870.385.268,69"
2026-06,"1.896.218.109,65"
2026-07,"1.763.960.748,35"
2026-08,"1.878.989.006,76"
