Mês,Valores_Previstos
2025-09,"122.674.008,36"
2025-10,"99.130.473,35"
2025-11,"75.556.058,55"
2025-12,"1.997.562.014,13"
2026-01,"652.459.011,32"
2026-02,"409.729.474,91"
2026-03,"506.955.691,47"
2026-04,"1.025.122.066,17"
2026-05,"545.195.261,84"
2026-06,"309.693.134,84"
2026-07,"256.739.540,13"
2026-08,"185.646.265,09"
