Métrica,Valor,Valor_formatado
RMSE (Root Mean Squared Error),195226531.2106294,"195.226.531,21"
MAE (Mean Absolute Error),141526449.87438002,"141.526.449,87"
MAPE (Mean Absolute % Error),17.04424257385499,"17,04"
