Mês,Valores_Previstos
2025-09,"267.568.854,23"
2025-10,"283.821.326,66"
2025-11,"283.019.934,82"
2025-12,"448.568.737,89"
2026-01,"256.196.282,75"
2026-02,"265.016.635,00"
2026-03,"267.540.774,27"
2026-04,"275.328.187,71"
2026-05,"281.336.348,06"
2026-06,"286.193.695,98"
2026-07,"288.022.145,16"
2026-08,"289.776.302,02"
