Mês,Valores_Previstos
2025-09,"1.317.843.857,94"
2025-10,"1.317.935.095,18"
2025-11,"1.317.588.160,49"
2025-12,"1.317.149.161,17"
2026-01,"1.317.140.172,83"
2026-02,"1.317.646.603,47"
2026-03,"1.318.451.454,36"
2026-04,"1.318.636.561,41"
2026-05,"1.318.972.514,54"
2026-06,"1.318.801.360,09"
2026-07,"1.318.676.012,31"
2026-08,"1.318.552.469,71"
