Mês,Valores_Previstos
2025-09,"1.726.532.755,67"
2025-10,"1.771.184.192,19"
2025-11,"1.867.410.706,28"
2025-12,"2.157.456.698,66"
2026-01,"1.899.856.613,30"
2026-02,"2.037.519.374,60"
2026-03,"1.885.571.248,60"
2026-04,"1.930.163.187,56"
2026-05,"2.078.376.640,13"
2026-06,"2.079.235.564,34"
2026-07,"2.031.512.195,09"
2026-08,"2.133.230.451,74"
