Métrica,Valor,Valor_formatado
RMSE (Root Mean Squared Error),52984150.90361917,"52.984.150,90"
MAE (Mean Absolute Error),43242612.50673693,"43.242.612,51"
MAPE (Mean Absolute % Error),13.172071626619713,"13,17"
