Mês,Valores_Previstos
2025-09,"19.895.860.856,07"
2025-10,"19.895.088.585,46"
2025-11,"19.890.421.099,38"
2025-12,"19.878.673.602,20"
2026-01,"19.852.261.601,82"
2026-02,"19.842.527.882,32"
2026-03,"19.843.061.388,28"
2026-04,"19.843.833.313,36"
2026-05,"19.838.089.485,91"
2026-06,"19.843.791.158,09"
2026-07,"19.848.545.027,91"
2026-08,"19.845.578.264,85"
