Métrica,Valor,Valor_formatado
RMSE (Root Mean Squared Error),189955661.45504367,"189.955.661,46"
MAE (Mean Absolute Error),135530795.1695511,"135.530.795,17"
MAPE (Mean Absolute % Error),8.320265373643497,"8,32"
