Mês,Valores_Previstos
2025-09,"501.488.136,97"
2025-10,"501.637.053,42"
2025-11,"516.579.416,91"
2025-12,"521.249.865,82"
2026-01,"531.734.610,47"
2026-02,"498.436.683,88"
2026-03,"498.462.275,30"
2026-04,"514.840.772,72"
2026-05,"502.572.478,38"
2026-06,"508.335.511,04"
2026-07,"505.705.141,38"
2026-08,"509.333.018,57"
