Métrica,Valor,Valor_formatado
RMSE (Root Mean Squared Error),193764965.63643673,"193.764.965,64"
MAE (Mean Absolute Error),171676476.5638636,"171.676.476,56"
MAPE (Mean Absolute % Error),59.94853312086209,"59,95"
