Mês,Valores_Previstos
2025-09,"3.708.523.866,95"
2025-10,"3.844.784.250,79"
2025-11,"3.845.741.205,38"
2025-12,"3.941.334.763,45"
2026-01,"3.701.405.417,43"
2026-02,"3.723.036.616,15"
2026-03,"3.681.603.852,27"
2026-04,"3.765.527.431,42"
2026-05,"3.896.441.803,93"
2026-06,"3.828.266.626,66"
2026-07,"3.895.997.102,44"
2026-08,"3.859.017.051,83"
