Mês,Valores_Previstos
2025-09,"51.024.762,30"
2025-10,"51.176.310,57"
2025-11,"55.121.842,04"
2025-12,"80.046.144,09"
2026-01,"53.649.068,24"
2026-02,"55.542.826,25"
2026-03,"55.142.062,15"
2026-04,"54.305.427,96"
2026-05,"55.393.876,24"
2026-06,"58.362.011,45"
2026-07,"62.913.853,78"
2026-08,"55.949.641,57"
