Mês,Valores_Previstos
2025-09,"526.721.968,24"
2025-10,"570.967.352,11"
2025-11,"686.724.939,12"
2025-12,"746.235.283,39"
2026-01,"735.650.028,54"
2026-02,"886.766.305,70"
2026-03,"607.525.068,29"
2026-04,"637.973.132,64"
2026-05,"751.709.892,30"
2026-06,"716.627.163,47"
2026-07,"502.885.123,24"
2026-08,"625.268.097,74"
