Mês,Valores_Previstos
2025-09,"2.106.709,32"
2025-10,"2.913.354,08"
2025-11,"2.446.035,38"
2025-12,"3.026.253,24"
2026-01,"2.663.523,15"
2026-02,"1.924.133,69"
2026-03,"2.646.822,86"
2026-04,"2.150.679,31"
2026-05,"2.574.909,12"
2026-06,"2.173.758,34"
2026-07,"6.909.656,07"
2026-08,"2.120.336,54"
