Mês,Valores_Previstos
2025-09,"160.622.345,05"
2025-10,"167.466.082,39"
2025-11,"165.075.938,91"
2025-12,"201.747.137,38"
2026-01,"158.423.234,73"
2026-02,"156.553.118,11"
2026-03,"155.763.316,57"
2026-04,"159.914.885,04"
2026-05,"157.215.476,06"
2026-06,"176.588.995,94"
2026-07,"164.568.893,20"
2026-08,"162.446.693,90"
