Mês,Valores_Previstos
2025-09,"2.200.967.180,66"
2025-10,"2.142.149.879,73"
2025-11,"2.316.623.916,51"
2025-12,"2.191.303.600,37"
2026-01,"2.237.352.579,07"
2026-02,"2.062.349.028,60"
2026-03,"2.052.238.565,47"
2026-04,"2.115.732.822,73"
2026-05,"2.106.882.656,53"
2026-06,"2.191.826.456,35"
2026-07,"2.275.995.108,56"
2026-08,"2.235.103.924,38"
