Mês,Valores_Previstos
2025-09,"92.577.970,71"
2025-10,"97.118.205,97"
2025-11,"82.036.777,73"
2025-12,"59.577.660,81"
2026-01,"232.199.539,42"
2026-02,"557.088.125,46"
2026-03,"197.035.267,49"
2026-04,"168.950.608,12"
2026-05,"148.017.845,65"
2026-06,"129.611.574,22"
2026-07,"128.500.886,22"
2026-08,"101.683.184,42"
