Mês,Valores_Previstos
2025-09,"194.882.365,32"
2025-10,"205.879.259,24"
2025-11,"250.824.515,93"
2025-12,"273.476.962,11"
2026-01,"263.231.405,75"
2026-02,"342.362.871,62"
2026-03,"235.889.700,36"
2026-04,"243.006.356,08"
2026-05,"289.144.495,71"
2026-06,"296.680.101,76"
2026-07,"205.178.150,94"
2026-08,"253.107.302,80"
