Mês,Valores_Previstos
2025-09,"252.359.773,41"
2025-10,"267.581.628,26"
2025-11,"275.382.132,02"
2025-12,"332.114.846,32"
2026-01,"322.823.755,16"
2026-02,"244.221.051,10"
2026-03,"261.751.718,71"
2026-04,"255.007.526,00"
2026-05,"254.945.376,79"
2026-06,"260.615.605,28"
2026-07,"270.613.953,54"
2026-08,"273.480.375,36"
