Mês,Valores_Previstos
2025-09,"7.367.847.489,23"
2025-10,"7.365.839.737,75"
2025-11,"7.364.399.249,29"
2025-12,"7.364.602.837,55"
2026-01,"7.365.063.086,23"
2026-02,"7.364.461.891,83"
2026-03,"7.363.560.825,26"
2026-04,"7.363.347.666,61"
2026-05,"7.362.545.784,07"
2026-06,"7.361.609.336,06"
2026-07,"7.362.228.511,19"
2026-08,"7.361.690.539,36"
