Métrica,Valor,Valor_formatado
RMSE (Root Mean Squared Error),1625612533.4575984,"1.625.612.533,46"
MAE (Mean Absolute Error),1194065168.5789182,"1.194.065.168,58"
MAPE (Mean Absolute % Error),3.574510835055745,"3,57"
