Métrica,Valor,Valor_formatado
RMSE (Root Mean Squared Error),64209195.21572785,"64.209.195,22"
MAE (Mean Absolute Error),62610382.372888446,"62.610.382,37"
MAPE (Mean Absolute % Error),96.21905477430617,"96,22"
