Mês,Valores_Previstos
2025-09,"78.735.809,47"
2025-10,"87.376.651,79"
2025-11,"80.706.946,64"
2025-12,"95.178.980,86"
2026-01,"64.775.598,82"
2026-02,"74.402.249,61"
2026-03,"80.863.258,57"
2026-04,"93.088.464,52"
2026-05,"78.125.901,44"
2026-06,"74.514.128,52"
2026-07,"80.019.439,60"
2026-08,"91.255.133,80"
