Mês,Valores_Previstos
2025-09,"296.237,03"
2025-10,"305.742,48"
2025-11,"317.110,03"
2025-12,"314.443,04"
2026-01,"284.105,39"
2026-02,"336.352,92"
2026-03,"316.447,68"
2026-04,"331.157,27"
2026-05,"323.595,13"
2026-06,"341.009,89"
2026-07,"328.015,30"
2026-08,"333.385,88"
