Mês,Real,Previsto,Erro,Erro %
2024-09,"10.026.529,44","9.258.506,90","768.022,54","7,66"
2024-10,"10.092.941,19","9.081.459,12","1.011.482,07","10,02"
2024-11,"7.143.460,96","7.682.853,41","-539.392,45","-7,55"
2024-12,"7.284.273,57","7.605.108,04","-320.834,47","-4,40"
2025-01,"11.472.779,25","11.239.965,28","232.813,97","2,03"
2025-02,"21.827.559,18","16.431.939,13","5.395.620,05","24,72"
2025-03,"12.867.778,41","10.336.610,63","2.531.167,78","19,67"
2025-04,"11.275.806,47","10.325.247,10","950.559,37","8,43"
2025-05,"11.016.942,68","9.412.233,10","1.604.709,58","14,57"
2025-06,"12.641.848,38","11.473.864,47","1.167.983,91","9,24"
2025-07,"13.199.908,58","12.888.306,91","311.601,67","2,36"
2025-08,"17.489.221,29","11.672.490,18","5.816.731,11","33,26"
