Mês,Valores_Previstos
2025-09,"125.407.798,07"
2025-10,"141.510.209,43"
2025-11,"134.293.554,71"
2025-12,"266.591.770,46"
2026-01,"101.716.136,85"
2026-02,"148.092.296,51"
2026-03,"146.643.356,69"
2026-04,"141.400.255,82"
2026-05,"145.919.041,53"
2026-06,"139.813.969,63"
2026-07,"152.029.595,28"
2026-08,"144.995.780,07"
