Mês,Valores_Previstos
2025-09,"3.719.581.285,34"
2025-10,"3.832.541.935,91"
2025-11,"3.851.592.545,69"
2025-12,"4.696.945.637,83"
2026-01,"3.698.020.374,73"
2026-02,"4.078.521.759,52"
2026-03,"3.830.312.404,83"
2026-04,"3.781.061.237,92"
2026-05,"4.527.902.515,21"
2026-06,"4.113.410.359,63"
2026-07,"4.105.357.492,41"
2026-08,"3.976.492.219,19"
