Mês,Valores_Previstos
2025-09,"631.856.571,55"
2025-10,"637.333.462,43"
2025-11,"710.377.965,73"
2025-12,"1.121.703.670,60"
2026-01,"582.972.088,82"
2026-02,"610.254.013,96"
2026-03,"704.643.950,99"
2026-04,"762.007.180,86"
2026-05,"714.299.015,57"
2026-06,"694.386.874,09"
2026-07,"840.335.114,43"
2026-08,"762.719.203,37"
