Métrica,Valor,Valor_formatado
RMSE (Root Mean Squared Error),78112315.28726895,"78.112.315,29"
MAE (Mean Absolute Error),62553748.08170486,"62.553.748,08"
MAPE (Mean Absolute % Error),5.246357204391544,"5,25"
