Métrica,Valor,Valor_formatado
RMSE (Root Mean Squared Error),4080400.2883377355,"4.080.400,29"
MAE (Mean Absolute Error),3114043.652124968,"3.114.043,65"
MAPE (Mean Absolute % Error),11.04318151820502,"11,04"
