Mês,Valores_Previstos
2025-09,"601.241.374,54"
2025-10,"635.370.693,47"
2025-11,"793.952.559,77"
2025-12,"870.497.291,29"
2026-01,"794.941.053,36"
2026-02,"1.056.631.343,04"
2026-03,"714.003.682,07"
2026-04,"733.336.698,79"
2026-05,"882.300.170,79"
2026-06,"914.065.468,71"
2026-07,"612.674.893,94"
2026-08,"770.631.582,83"
