Mês,Valores_Previstos
2025-09,"421.591.984,36"
2025-10,"394.530.098,99"
2025-11,"226.207.755,72"
2025-12,"187.329.314,65"
2026-01,"403.701.206,41"
2026-02,"421.457.903,99"
2026-03,"472.522.904,96"
2026-04,"483.517.729,87"
2026-05,"455.881.252,17"
2026-06,"485.575.845,16"
2026-07,"489.966.457,77"
2026-08,"420.549.622,59"
