Métrica,Valor,Valor_formatado
RMSE (Root Mean Squared Error),1106338885.5449657,"1.106.338.885,54"
MAE (Mean Absolute Error),660011046.5871726,"660.011.046,59"
MAPE (Mean Absolute % Error),43.73275965716043,"43,73"
