Mês,Real,Previsto,Erro,Erro %
2024-09,"2.643.489.089,00","2.939.834.077,64","-296.344.988,64","-11,21"
2024-10,"2.803.033.156,00","2.979.625.416,02","-176.592.260,02","-6,30"
2024-11,"3.069.234.231,00","3.078.032.737,83","-8.798.506,83","-0,29"
2024-12,"3.703.648.076,00","3.457.916.242,51","245.731.833,49","6,63"
2025-01,"3.378.007.196,00","3.206.961.696,48","171.045.499,52","5,06"
2025-02,"3.276.304.886,00","3.237.261.187,71","39.043.698,29","1,19"
2025-03,"2.944.624.939,00","3.398.774.855,76","-454.149.916,76","-15,42"
2025-04,"3.007.459.384,00","3.133.954.174,36","-126.494.790,36","-4,21"
2025-05,"3.302.263.775,00","3.223.795.307,19","78.468.467,81","2,38"
2025-06,"3.372.827.325,00","3.376.702.487,75","-3.875.162,75","-0,11"
2025-07,"2.986.594.499,00","3.250.788.159,82","-264.193.660,82","-8,85"
2025-08,"3.636.596.308,00","3.233.217.532,42","403.378.775,58","11,09"
