Mês,Valores_Previstos
2025-09,"2.475.219.439,28"
2025-10,"2.475.490.959,11"
2025-11,"2.483.713.170,10"
2025-12,"2.487.170.776,60"
2026-01,"2.483.720.432,86"
2026-02,"2.486.651.727,84"
2026-03,"2.486.207.747,38"
2026-04,"2.489.243.816,51"
2026-05,"2.493.865.249,51"
2026-06,"2.493.702.551,92"
2026-07,"2.493.750.295,60"
2026-08,"2.498.118.246,59"
