Mês,Valores_Previstos
2025-09,"81.178.683,36"
2025-10,"73.677.070,43"
2025-11,"53.598.862,88"
2025-12,"51.578.850,54"
2026-01,"98.548.349,64"
2026-02,"87.611.183,35"
2026-03,"105.863.010,23"
2026-04,"103.730.812,32"
2026-05,"106.137.637,67"
2026-06,"107.950.552,98"
2026-07,"112.095.250,72"
2026-08,"97.709.349,63"
