Mês,Valores_Previstos
2025-09,"8.789.160,45"
2025-10,"8.438.921,89"
2025-11,"8.216.728,01"
2025-12,"8.314.636,67"
2026-01,"9.021.569,19"
2026-02,"9.293.161,88"
2026-03,"26.288.728,05"
2026-04,"18.212.029,24"
2026-05,"9.404.447,92"
2026-06,"9.588.258,46"
2026-07,"9.718.784,66"
2026-08,"9.215.413,58"
