Mês,Valores_Previstos
2025-09,"557.719.730,37"
2025-10,"585.319.391,66"
2025-11,"749.549.582,79"
2025-12,"829.317.598,40"
2026-01,"829.024.308,63"
2026-02,"857.844.279,03"
2026-03,"713.566.735,20"
2026-04,"749.629.761,62"
2026-05,"840.405.616,58"
2026-06,"829.280.191,92"
2026-07,"582.834.113,08"
2026-08,"699.692.221,33"
